Time FDP FPO FVV SHC YEL FBP FDD FDC FDO DAR FDF FDE FDS BOC POP FDB SHR FMM FMN FVD ARR PET FVS FVT FPL JAC FPS SAR ANC HER FVB SHD SHB DOG SHP SSK PIN CSL HSL REP WHB GRA WHT ORC WHS WDG FVO SB SP BC BD TCR BCR BFD SCR BFS BFF BG NUR PSP PWN BMD BMS BML DUN CEP MSQ HSQ ZG ZL ZM PTE ZS PL PS SG MA MB COC BB PB BO DC DL DR DIN RelFDP RelFPO RelFVV RelSHC RelYEL RelFBP RelFDD RelFDC RelFDO RelDAR RelFDF RelFDE RelFDS RelBOC RelPOP RelFDB RelSHR RelFMM RelFMN RelFVD RelARR RelPET RelFVS RelFVT RelFPL RelJAC RelFPS RelSAR RelANC RelHER RelFVB RelSHD RelSHB RelDOG RelSHP RelSSK RelPIN RelCSL RelHSL RelREP RelWHB RelGRA RelWHT RelORC RelWHS RelWDG RelFVO RelSB RelSP RelBC RelBD RelTCR RelBCR RelBFD RelSCR RelBFS RelBFF RelBG RelNUR RelPSP RelPWN RelBMD RelBMS RelBML RelDUN RelCEP RelMSQ RelHSQ RelZG RelZL RelZM RelPTE RelZS RelPL RelPS RelSG RelMA RelMB RelCOC RelBB RelPB RelBO RelDC RelDL RelDR RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
2.226500e+004 169593.424595 2542.593874 242907.109724 373.758221 100.165699 55679924.561523 2408.318159 6280.004489 25572.502134 14975.421658 600153.580163 1627636.156136 255955.130587 42758.881484 1369.727617 2374.719708 27854.127996 2760680.113980 35811.938594 4618.655789 818.466270 3410.634542 0.078285 0.000000 289872.845170 18367.630106 234190.724849 3295341.701746 2688394.939785 8591.918775 0.000000 14700.038730 13068.787826 75055.618905 19.690254 18714.957206 60980.642424 107056.708915 4314.808911 2257.857244 6724241.125168 2252132.625372 178385.402054 904.322926 173408.489080 135.237247 431.655145 2871.595330 1283.657728 10681761.444765 556739.106233 6614.017067 384.892316 954563.692359 6239.002727 125014.789897 5291005.267836 644065.664783 140060.582268 203.727231 19274558.449447 6914.758719 451362.318957 5117.805120 68997.365480 37204541.855867 224825.155939 23923540.504505 1845450.918000 3905581.367069 189229645.835604 718875.071138 6957673.166736 51427.888044 24533371.493098 871663.251222 17947269.533317 3492366.049832 1797764.077561 8564430.842928 2928272.899746 280.342469 0.000000 19186174.051694 202579012.105803 6443873160.013208 0.182129 0.127169 2.232602 0.086477 0.033749 1.662335 0.015034 0.028775 0.071573 0.726958 4.088928 38.837739 0.579302 2.419456 0.044936 0.038717 0.470956 0.713651 0.132312 0.082611 0.007876 0.143765 0.000001 0.000000 1.372985 0.047218 0.604539 6.207252 13.785373 0.042948 0.000000 6.682950 0.229115 0.199622 0.000404 0.153994 1.084714 2.099746 0.730220 2.761274 9.745521 7.649035 5.518080 1.554262 2.756855 0.664534 0.296824 1.794656 1.760451 36.779190 0.592020 5.507513 72.499847 0.494931 3.743668 0.196623 5.344350 0.534891 6.366163 0.001576 226.929714 0.074904 66.912447 0.233062 0.749232 351.105804 0.535241 265.477360 2.610250 0.215593 9.722805 17.880123 0.220180 0.000411 0.863371 5.261428 22.006252 105.555297 0.133976 0.562318 0.918384 1.840656 0.000000 6.298573 66.504074 7.199283 0.481109 58.876694 55.753425 5.372044 -3202654.219124 10.098036
2.263000e+004 174513.731189 2560.804150 262390.748889 372.060023 95.991135 56811309.132540 2386.143729 5977.976154 24552.438546 15482.904411 653120.418749 1758964.082285 269271.162837 45678.169020 1315.653754 2533.715699 30539.074282 2924534.810614 35895.793722 4701.192812 892.109835 4580.084741 0.017741 0.000000 308680.417962 19619.864597 285439.241287 3495449.451910 2842211.017652 10010.182251 0.000000 14942.552448 18358.613154 75895.912879 12.240982 19723.246973 60980.203492 107255.727521 4354.080438 2258.942349 6980958.487062 2239754.210277 181100.477634 904.404825 175517.781311 134.398793 431.218754 2877.736947 1294.501951 10567766.563409 550702.253985 6699.010494 400.346784 960690.104502 6326.539397 121896.910550 5413104.478286 793120.618686 140249.581831 229.685541 20352746.718999 6042.209395 673748.892778 4577.880935 87722.932721 37246958.536832 238667.387885 23919450.590793 1822559.150866 3834138.816898 186421249.806049 710983.365448 6723874.326255 46909.981101 24513154.079197 871399.996983 17946371.000752 3399469.501360 1767023.791093 8482560.026844 2879294.139152 279.808142 0.000000 19149768.184438 205242113.329406 6494042664.611135 0.187413 0.128080 2.411680 0.086084 0.032342 1.696113 0.014896 0.027391 0.068718 0.751593 4.449798 41.971413 0.609440 2.584640 0.043162 0.041309 0.516353 0.756008 0.132622 0.084087 0.008585 0.193060 0.000000 0.000000 1.462067 0.050437 0.736831 6.584184 14.574101 0.050037 0.000000 6.793202 0.321854 0.201857 0.000251 0.162291 1.084706 2.103650 0.736866 2.762602 10.117584 7.606993 5.602067 1.554403 2.790389 0.660414 0.296524 1.798494 1.775323 36.386685 0.585600 5.578287 75.410912 0.498107 3.796193 0.191719 5.467680 0.658680 6.374754 0.001776 239.623802 0.065452 99.880263 0.208474 0.952570 351.506098 0.568196 265.431974 2.577871 0.211649 9.578507 17.683838 0.212781 0.000375 0.862659 5.259839 22.005150 102.747538 0.131685 0.556943 0.903023 1.837148 0.000000 6.286622 67.378335 7.255334 0.466674 58.035803 55.712329 5.210939 -3259874.472851 10.065712
2.299500e+004 179374.168331 2583.401296 286666.205061 370.536628 92.037892 57890492.030890 2352.385860 5694.372849 23571.951017 15995.878890 703463.659997 1888355.313856 285097.488460 48674.582390 1264.496355 2702.970160 33280.217529 3058501.089709 35886.024958 4825.526149 966.788876 5974.078843 0.003976 0.000000 326060.414434 20896.336193 338829.999417 3574232.958163 2984821.116286 11529.104358 0.000000 15231.430329 22129.159860 77051.876470 7.535970 21054.710549 60964.245718 107401.245395 4390.367884 2259.899858 7233092.142396 2226491.145097 183882.921121 904.608391 177227.341271 134.230759 430.640520 2887.401128 1304.865181 10452848.001256 544627.736841 6773.848219 415.758203 967633.549096 6401.149550 119336.639712 5532657.295518 620956.682043 140055.315443 259.019789 21435272.098088 5267.830599 521324.504168 4327.838806 81981.444676 37294152.655417 254465.146566 23993269.471614 1796712.223662 3811611.086809 190145840.881608 707805.731420 6506227.092875 42814.134849 25074530.076550 869366.332823 17360017.856453 3309143.381129 1737579.899867 8409546.347403 2859847.124261 281.041219 0.000000 19140209.024848 207096816.809769 6599523644.350138 0.192633 0.129210 2.634800 0.085731 0.031010 1.728332 0.014685 0.026091 0.065974 0.776495 4.792794 45.058873 0.645260 2.754188 0.041483 0.044068 0.562700 0.790639 0.132586 0.086311 0.009304 0.251819 0.000000 0.000000 1.544388 0.053718 0.874654 6.732584 15.305367 0.057630 0.000000 6.924532 0.387957 0.204932 0.000155 0.173247 1.084422 2.106504 0.743007 2.763773 10.483005 7.561947 5.688137 1.554753 2.817567 0.659588 0.296126 1.804534 1.789535 35.991000 0.579141 5.640605 78.313868 0.501707 3.840963 0.187692 5.588438 0.515700 6.365924 0.002003 252.368954 0.057064 77.284028 0.197087 0.890224 351.951477 0.605805 266.251136 2.541313 0.210406 9.769880 17.604802 0.205894 0.000342 0.882415 5.247563 21.286187 100.017469 0.129491 0.552149 0.896924 1.845244 0.000000 6.283483 67.987211 7.373180 0.455358 56.592769 55.712329 5.068759 -3313979.585101 9.820807
2.336000e+004 184061.939728 2611.731257 304890.711215 369.326099 88.285930 58936620.019959 2306.021475 5428.126361 22437.179987 16509.241300 752477.545684 2015218.318867 302727.342426 51735.864056 1217.251412 2882.586623 36230.979331 3155782.180648 35808.188938 4979.596805 1044.036449 7571.236629 0.000890 0.000000 336012.401074 22179.958474 394021.136151 2537542.731422 3086772.006619 13265.379274 0.000000 15560.171667 23476.815436 78407.352747 3.871978 22748.768748 60919.138690 107445.124119 4424.130782 2260.723841 7467603.414986 2212423.962107 185945.073626 904.415054 177311.461564 133.384809 428.563170 2877.947175 1308.701195 10334943.559189 538617.624044 6836.464665 430.540471 978736.458013 6483.227189 118379.681416 5652145.533435 599523.264544 140043.366969 292.637024 22539304.838892 4815.691292 541626.585770 4147.217835 79942.368827 37570034.320686 271463.733650 23931460.037930 1769507.270849 3810125.963765 193432767.332727 704010.940742 6334032.823950 39096.688719 25369890.794004 870159.127857 17981227.839975 3220658.936278 1709059.103452 8348035.341349 2815083.462430 279.856483 0.000000 19173049.687299 209808470.366020 6633676402.666482 0.197667 0.130627 2.802304 0.085451 0.029746 1.759565 0.014396 0.024871 0.062798 0.801415 5.126732 48.086007 0.685162 2.927407 0.039933 0.046997 0.612592 0.815787 0.132298 0.089067 0.010047 0.319143 0.000000 0.000000 1.591525 0.057018 1.017124 4.779828 15.828144 0.066309 0.000000 7.073984 0.411584 0.208537 0.000079 0.187186 1.083620 2.107365 0.748721 2.764780 10.822884 7.514170 5.751927 1.554421 2.818905 0.655431 0.294698 1.798626 1.794796 35.585035 0.572750 5.692746 81.098315 0.507464 3.890213 0.186187 5.709131 0.497899 6.365381 0.002263 265.367324 0.052166 80.293721 0.188862 0.868082 354.555021 0.646274 265.565242 2.502833 0.210324 9.938766 17.510417 0.200444 0.000313 0.892809 5.252349 22.047890 97.343064 0.127365 0.548110 0.882885 1.837465 0.000000 6.294265 68.877411 7.411336 0.443888 55.158559 55.589041 4.909640 -3367075.109847 9.996220
2.372500e+004 188683.481933 2638.226694 324297.583870 368.504144 84.729466 60009677.951841 2243.862240 5101.361607 21355.743292 17026.293164 798644.111058 2136431.110888 322029.532502 54866.983314 1172.896522 3075.056739 39131.303360 3268832.857762 35678.988554 5143.003177 1124.346779 9277.627881 7.691076 0.000000 343340.426369 23469.536544 448832.299177 2577337.016430 3138519.189468 15173.345070 0.000000 15901.003820 21741.947060 79905.905172 2.206652 24615.868706 60867.237335 107452.144978 4454.233274 2261.416651 7698703.971472 2170284.834120 188286.499756 904.350431 177420.760185 132.983550 427.049840 2872.869087 1313.082469 10210863.117305 532658.681910 6931.784991 447.614270 985661.060019 6563.388840 116503.834216 5769791.833403 715303.404679 140032.329834 332.611883 23572134.255818 4148.749516 650996.075526 3851.407479 75049.407863 37819921.800980 287615.044699 23924933.422144 1732343.675526 3806580.846570 191329308.012083 701009.632875 6188742.301808 35718.582060 25386472.488905 869737.472872 17923787.924173 3140092.605780 1681126.828607 8276021.605709 2782046.951848 281.142121 0.000000 19076104.099770 212190132.473918 6667735229.127646 0.202630 0.131952 2.980676 0.085261 0.028548 1.791601 0.014007 0.023374 0.059771 0.826515 5.441271 50.978319 0.728848 3.104577 0.038478 0.050135 0.661630 0.845011 0.131821 0.091989 0.010820 0.391071 0.000080 0.000000 1.626235 0.060333 1.158613 4.854787 16.093490 0.075846 0.000000 7.228934 0.381169 0.212522 0.000045 0.202549 1.082697 2.107502 0.753816 2.765628 11.157821 7.371051 5.824355 1.554309 2.820642 0.653460 0.293657 1.795452 1.800805 35.157804 0.566413 5.772119 84.314404 0.511054 3.938313 0.183237 5.827964 0.594054 6.364879 0.002572 277.527378 0.044941 96.507259 0.175391 0.814950 356.913253 0.684725 265.492817 2.450268 0.210128 9.830688 17.435767 0.195847 0.000286 0.893393 5.249804 21.977460 94.907980 0.125284 0.543382 0.872524 1.845907 0.000000 6.262439 69.659280 7.449388 0.434234 52.968611 55.643836 4.764638 -3422155.504019 9.958241
2.409000e+004 193251.205435 2673.454684 342322.733636 368.280509 81.360779 61323498.273652 2164.534656 4796.968226 20324.709633 17549.457318 840821.808624 2250244.547489 342259.137022 58031.745058 1130.077268 3294.210987 41935.439737 3389015.067691 35512.718412 5342.414007 1208.177502 11173.892174 7.653575 0.000000 349223.208105 24798.068479 504293.879608 2413637.402551 3156917.833178 17013.954535 0.000000 16264.121435 17017.255355 81642.327553 1.201266 26844.307954 60808.982860 107417.666825 4480.380656 2261.912984 7939002.186929 2139354.791866 190950.595680 904.207132 176987.098174 131.828408 426.511041 2861.821610 1316.454405 10081333.866504 526744.571871 7018.452057 463.123902 991344.113954 6636.969123 113980.475359 5883474.568286 590281.412554 141414.831825 382.000758 24543350.876703 3415.634137 726136.028075 3627.702633 79293.691586 37585012.235055 294304.662413 23913882.237383 1677081.073528 4010232.342027 188508608.166854 697776.081268 6058252.791644 32646.630178 25165001.589573 869038.370769 18049117.368097 3068579.161371 1653701.048418 8207068.280880 2758388.490656 283.964172 0.000000 18990271.790817 214319082.648629 6703750422.288519 0.207536 0.133714 3.146349 0.085209 0.027413 1.830826 0.013512 0.021980 0.056885 0.851911 5.728633 53.694071 0.774634 3.283651 0.037074 0.053708 0.709042 0.876079 0.131207 0.095556 0.011627 0.471002 0.000080 0.000000 1.654099 0.063748 1.301781 4.546435 16.187833 0.085046 0.000000 7.394015 0.298338 0.217141 0.000025 0.220886 1.081660 2.106826 0.758241 2.766235 11.506088 7.266002 5.906765 1.554063 2.813748 0.647783 0.293287 1.788548 1.805429 34.711812 0.560124 5.844287 87.235860 0.514001 3.982465 0.179268 5.942792 0.490224 6.427718 0.002954 288.962032 0.037000 107.646422 0.165203 0.861038 354.696370 0.700651 265.370183 2.372104 0.221370 9.685757 17.355341 0.191717 0.000261 0.885599 5.245584 22.131134 92.746517 0.123240 0.538855 0.865104 1.864435 0.000000 6.234261 70.358187 7.489625 0.426387 50.552062 55.561644 4.625170 -3492384.737111 9.952450
2.445500e+004 197788.610637 2724.174871 362559.182380 368.347934 78.170759 62368078.082690 2066.735077 4513.436628 19341.562995 18076.167110 878953.144043 2353984.335254 362987.124120 61141.527095 1091.456896 3565.140326 44550.020374 3597620.640597 35317.129108 5527.334869 1298.042779 13191.375720 7.477849 0.000000 361956.209129 26187.355434 565287.058229 2606140.874902 3200559.225896 19036.026906 0.000000 16632.549717 10805.470561 83539.661901 0.759360 28999.090722 60744.141306 107359.509335 4503.183400 2262.053068 8220901.903919 2117395.633682 193606.492961 904.162499 176627.852455 131.677957 427.174911 2861.354119 1320.320008 9947262.064831 520838.677175 7086.674089 479.120496 996983.232072 6724.881123 111746.423062 5996016.480868 603306.299080 140044.615698 452.578998 25540467.727966 2626.636752 509106.112781 3410.633196 93973.293808 37472377.643454 308148.209845 23922881.866905 1603821.254802 4448771.268914 188670734.982132 693698.840796 5929089.647993 29851.504758 24878067.866792 868994.613679 18079678.208516 3009288.949197 1626907.956592 8134467.205462 2742152.022290 285.195231 0.000000 18951753.894066 216046565.566930 6746933562.501009 0.212408 0.136251 3.332345 0.085225 0.026338 1.862012 0.012902 0.020680 0.054134 0.877479 5.988427 56.169451 0.821547 3.459614 0.035807 0.058125 0.753250 0.930005 0.130484 0.098864 0.012492 0.556043 0.000078 0.000000 1.714409 0.067320 1.459229 4.909043 16.411615 0.095154 0.000000 7.561510 0.189436 0.222187 0.000016 0.238616 1.080507 2.105685 0.762100 2.766406 11.914649 7.191421 5.988921 1.553986 2.808037 0.647044 0.293743 1.788256 1.810731 34.250179 0.553844 5.901096 90.249042 0.516925 4.035216 0.175754 6.056469 0.501041 6.365438 0.003500 300.701624 0.028453 75.472706 0.155318 1.020441 353.633418 0.733609 265.470051 2.268483 0.245578 9.694088 17.253931 0.187630 0.000239 0.875501 5.245320 22.168606 90.954495 0.121243 0.534088 0.860012 1.872518 0.000000 6.221616 70.925298 7.537871 0.418484 48.558172 55.657534 4.490328 -3542278.854467 9.900561
2.482000e+004 202294.497968 2792.920651 375625.410695 369.121821 75.147300 63015976.168663 1949.296110 4249.268792 18403.827802 18598.427085 913827.142860 2445299.602814 382033.716388 64027.701015 1054.839572 3867.282564 47171.012446 3699373.161925 35115.868348 5800.324391 1396.863678 15299.138784 7.293888 0.000000 370999.213161 27485.366934 626304.986309 2875621.504304 3215240.707190 20685.865648 0.000000 17005.183802 6814.929599 85719.061082 0.501652 31967.537224 60681.442813 107313.325110 4517.858370 2261.840438 8517253.439978 2102816.279293 196118.493191 904.103742 176291.680036 130.464677 429.662291 2856.429136 1324.534346 9809048.704761 515008.168730 7173.407425 494.392222 1008235.845708 6804.696074 110603.015181 6107139.951724 597043.400975 140038.675799 557.632223 26545923.525722 2150.492185 559112.243176 3189.327423 85337.643422 38011220.600473 329137.896877 24375411.156979 1677674.616105 5002767.969607 194467545.854377 711052.323551 6037208.008452 27297.788671 25720978.603692 868501.469907 18083386.041513 2969165.800478 1600218.871740 8089625.594119 2880294.935538 291.677932 0.000000 19028416.879563 219049793.002465 7003733518.934792 0.217247 0.139690 3.452439 0.085404 0.025319 1.881355 0.012169 0.019470 0.051509 0.902831 6.226029 58.348365 0.864656 3.622924 0.034605 0.063051 0.797565 0.956308 0.129741 0.103746 0.013443 0.644889 0.000076 0.000000 1.757241 0.070656 1.616740 5.416649 16.486897 0.103401 0.000000 7.730918 0.119476 0.227984 0.000010 0.263042 1.079392 2.104780 0.764583 2.766146 12.344154 7.141904 6.066626 1.553885 2.802692 0.641082 0.295453 1.785178 1.816510 33.774286 0.547644 5.973319 93.125685 0.522759 4.083108 0.173956 6.168713 0.495840 6.365168 0.004313 312.539394 0.023295 82.885892 0.145240 0.926668 358.718573 0.783579 270.491728 2.372943 0.276159 9.991934 17.685553 0.191051 0.000218 0.905165 5.242343 22.173153 89.741789 0.119254 0.531144 0.903337 1.915082 0.000000 6.246784 71.911218 7.824775 0.411359 46.876336 55.575342 4.362955 -3565276.838813 9.838723
2.518500e+004 206762.252495 2872.557253 395842.875671 370.306850 72.273490 63137612.590265 1815.176687 4002.209180 17509.481696 19129.355075 942744.846263 2522225.207396 401256.519522 66791.228502 1023.223062 4169.138927 49668.069642 3665913.057082 34916.248562 6072.943296 1503.308364 20178.744029 7.396356 0.000000 380551.929957 28506.553655 686346.090870 2582576.664086 3227546.538839 21792.229448 0.000000 17366.842726 9819.932763 88031.397099 0.384788 34812.361686 60609.513382 107137.034419 4520.266827 2261.381052 8815897.361131 2094163.967091 198084.499057 903.843568 175403.267215 130.160503 430.579844 2836.406578 1323.686872 9672945.753292 509249.604297 7271.075188 510.012446 1018950.299570 6891.643747 109888.410530 6219775.822095 608154.264527 140007.529015 697.754879 27539122.837339 1969.022447 630146.179017 3004.703584 84780.581204 39166841.657040 356357.479539 24753014.234356 1738846.723303 5229552.102443 196221806.091690 718330.303502 6001469.084954 24963.977560 26458819.021445 867699.555829 18114379.324838 2897061.949029 1574020.338413 8034755.334325 2871782.420107 295.476844 0.000000 18949348.943155 221907291.882252 7301118337.583983 0.222045 0.143673 3.638262 0.085678 0.024351 1.884986 0.011331 0.018338 0.049006 0.928604 6.423049 60.183921 0.908162 3.779295 0.033568 0.067972 0.839785 0.947659 0.129003 0.108623 0.014467 0.850574 0.000077 0.000000 1.802487 0.073282 1.771730 4.864656 16.549998 0.108931 0.000000 7.895335 0.172158 0.234134 0.000008 0.286450 1.078112 2.101322 0.764991 2.765584 12.776983 7.112518 6.127441 1.553438 2.788568 0.639588 0.296084 1.772664 1.815348 33.305659 0.541521 6.054647 96.067972 0.528315 4.135280 0.172832 6.282484 0.505067 6.363752 0.005396 324.232862 0.021329 93.416355 0.136832 0.920619 369.624372 0.848381 274.681955 2.459466 0.288678 10.082069 17.866573 0.189920 0.000200 0.931131 5.237503 22.211156 87.562481 0.117302 0.527541 0.900667 1.940025 0.000000 6.220827 72.849298 8.157022 0.405341 45.090938 55.561644 4.232036 -3553697.104338 9.798608
2.555000e+004 211168.765596 2970.456627 404535.967775 371.942782 69.545600 63494439.529899 1672.375265 3770.879886 16656.601131 19666.782454 966384.779178 2583347.732467 418482.111146 69601.204893 1006.002094 4474.140851 51929.426959 3705159.926528 34723.280203 6340.980499 1626.290354 27653.462333 7.638944 0.000000 382390.739381 29137.257559 735981.162067 2697013.645637 3185498.099143 22772.421339 0.000000 17724.357117 13711.315443 90551.563728 0.316050 37326.557467 60527.339051 106971.050023 4522.810520 2260.701331 9141219.440339 2091082.231614 200119.300374 903.668450 174878.420890 128.644912 432.194146 2820.602138 1324.308706 9532332.628127 503555.904017 7368.967875 524.801020 1026640.841419 6991.464927 108099.759210 6332319.599310 571461.895579 140042.437628 867.745691 28388766.996440 1837.208472 534259.894426 2869.236638 87508.638291 39658809.055356 365949.215521 24806159.485835 1661034.522266 5786439.689196 190403471.083434 711192.655359 5937726.216220 22838.298336 26584945.186241 867341.485771 18084832.028520 2819775.587187 1549127.568287 7972355.138449 2806339.489487 292.364433 0.000000 18845358.389429 224240228.569856 7334261657.063266 0.226777 0.148569 3.718161 0.086057 0.023432 1.895639 0.010440 0.017278 0.046619 0.954693 6.584111 61.642392 0.947149 3.938294 0.033003 0.072945 0.878020 0.957804 0.128290 0.113417 0.015650 1.165649 0.000079 0.000000 1.811197 0.074903 1.899858 5.080215 16.334385 0.113831 0.000000 8.057869 0.240380 0.240836 0.000006 0.307138 1.076651 2.098066 0.765421 2.764753 13.248476 7.102051 6.190385 1.553137 2.780224 0.632140 0.297195 1.762787 1.816201 32.821504 0.535466 6.136163 98.853607 0.532302 4.195177 0.170019 6.396163 0.474595 6.365339 0.006711 334.236179 0.019902 79.201642 0.130663 0.950243 374.267155 0.871216 275.271703 2.349407 0.319419 9.783117 17.689043 0.187903 0.000183 0.935569 5.235341 22.174926 85.226533 0.115446 0.523444 0.880143 1.919589 0.000000 6.186688 73.615171 8.194051 0.397942 43.630888 55.534247 4.113715 -3555758.135194 9.734160
2.591500e+004 215594.521950 3077.734239 419420.588526 373.967889 66.952420 63910349.943727 1530.136283 3554.222155 15843.313482 20165.257301 985212.228794 2625020.150215 435788.226713 72434.017285 988.163937 4787.697822 54288.851351 3757179.492871 34538.759472 6595.833633 1750.472854 35038.119114 7.974630 0.000000 390087.221055 29105.079524 785352.844174 2578684.025052 3194203.189002 23784.301748 0.000000 18036.927651 18133.265822 92902.086391 0.282199 39655.792498 60456.114079 106820.325627 4521.458719 2259.803137 9470129.937052 2092522.076882 201933.594818 903.448813 174313.836473 128.177738 433.562766 2810.402592 1323.119153 9395568.739312 497898.833323 7457.736110 541.526017 1035606.022424 7097.122888 106763.297495 6442325.796630 569659.828067 139943.458403 1066.796230 29292709.113952 1612.007319 712648.635621 2824.033168 99413.436845 40702312.087815 387824.601972 25178500.692747 1602988.823688 5460648.488724 191604416.225418 707267.487671 5858168.049180 20901.423684 26449502.894736 866791.419564 18095380.582862 2753794.688557 1525526.573516 7920204.637378 2729270.790292 292.472991 0.000000 18857567.259196 227122112.582997 7440739150.066962 0.231530 0.153935 3.854968 0.086525 0.022558 1.908056 0.009552 0.016285 0.044343 0.978891 6.712385 62.636756 0.986318 4.098585 0.032418 0.078057 0.917913 0.971251 0.127608 0.117975 0.016845 1.476927 0.000083 0.000000 1.847651 0.074820 2.027305 4.857324 16.379023 0.118889 0.000000 8.199970 0.317903 0.247088 0.000006 0.326304 1.075384 2.095110 0.765192 2.763654 13.725169 7.106941 6.246507 1.552760 2.771248 0.629845 0.298136 1.756413 1.814569 32.350601 0.529451 6.210080 102.003994 0.536950 4.258576 0.167917 6.507278 0.473098 6.360840 0.008250 344.878774 0.017462 105.646976 0.128605 1.079515 384.114877 0.923294 279.403539 2.267306 0.301435 9.844823 17.591415 0.185385 0.000167 0.930803 5.232021 22.187860 83.232288 0.113688 0.520020 0.855972 1.920302 0.000000 6.190696 74.561257 8.313010 0.393257 43.039799 55.520548 3.990558 -3561449.622516 9.672757
2.628000e+004 219969.103285 3176.410824 425034.345303 376.467972 64.482135 64398904.440491 1391.448812 3351.110071 15067.334948 20634.453985 996469.765382 2646240.816491 451818.322713 75330.961300 962.723600 5106.825632 56672.009572 3612503.992523 34369.238674 6957.659035 1855.499202 42134.147801 8.456647 0.000000 391713.591061 28415.969484 827880.641265 2608610.849825 3178222.901119 24445.628294 0.000000 18317.307061 22367.076714 95265.570593 0.259980 42434.136082 60390.707365 106656.224192 4519.561426 2258.657684 9775909.094845 2093551.473153 203804.181740 903.247541 173811.639807 127.307114 434.622761 2800.655781 1322.046742 9259538.598569 492304.594941 7576.704312 556.911811 1047246.745715 7204.077238 105751.378307 6543459.160894 561157.657350 139918.436620 1256.617541 29991935.354532 1357.657672 459158.854822 2751.150560 94549.261817 41261066.647158 399075.070684 25390425.454002 1561934.154655 5169787.034109 192475547.643152 702162.005479 5770725.499479 19135.613681 26429536.713554 864908.606588 18085830.656858 2699695.672076 1503127.435051 7864922.421945 2661353.010206 293.651506 0.000000 18799206.009679 229640345.537616 7480758303.174554 0.236228 0.158870 3.906566 0.087104 0.021726 1.922642 0.008686 0.015355 0.042171 1.001667 6.789084 63.143111 1.022599 4.262505 0.031583 0.083260 0.958208 0.933852 0.126982 0.124447 0.017856 1.776039 0.000088 0.000000 1.855355 0.073049 2.137087 4.913695 16.297080 0.122194 0.000000 8.327437 0.392128 0.253374 0.000005 0.349165 1.074220 2.091892 0.764871 2.762253 14.168339 7.110437 6.304371 1.552414 2.763264 0.625566 0.298865 1.750321 1.813099 31.882226 0.523502 6.309146 104.902123 0.542986 4.322754 0.166325 6.609431 0.466037 6.359702 0.009718 353.111140 0.014707 68.068249 0.125286 1.026696 389.387942 0.950078 281.755249 2.209237 0.285379 9.889583 17.464429 0.182618 0.000153 0.930100 5.220656 22.176150 81.597168 0.112018 0.516390 0.834671 1.928040 0.000000 6.171537 75.387960 8.357721 0.393407 43.085981 55.506849 3.879634 -3573406.685913 9.608523
2.664500e+004 224378.915429 3252.206839 431690.921581 379.300429 61.890192 65099647.402941 1253.621207 3072.436583 14092.774919 21111.757211 1001138.843776 2645528.101695 468820.099760 78365.967433 937.704279 5440.893672 59155.560329 3626593.366733 34215.919703 7277.419630 1949.968991 49141.412084 8.994642 0.000000 394483.184599 27332.888570 871649.824045 2609248.430811 3203866.742954 25306.910899 0.000000 18546.956019 25049.841793 97653.154122 0.246637 44219.256104 60334.016004 106539.762671 4519.351266 2257.314048 10031639.404694 2092299.632958 205725.741771 903.037833 173329.437535 126.424036 436.252665 2796.773347 1322.028197 9121268.752063 486795.703658 7670.760439 571.084880 1057661.917249 7300.308766 105073.810759 6646272.513835 564163.163081 139902.683939 1433.474091 30628523.313893 2163.937812 546209.224248 2650.235343 94581.401887 41578487.974327 409269.661791 25594286.248983 1532519.658373 5130612.603053 193939089.636894 699223.132603 5696584.281710 17524.918310 26352156.430846 866160.420803 18090135.587370 2670859.460814 1481818.045881 7818386.217419 2557175.582371 296.398868 0.000000 18762787.795178 232357277.096659 7514204718.082767 0.240964 0.162661 3.967747 0.087759 0.020852 1.943563 0.007826 0.014078 0.039443 1.024837 6.820895 63.126105 1.061079 4.434236 0.030763 0.088706 1.000199 0.937494 0.126416 0.130166 0.018765 2.071409 0.000094 0.000000 1.868473 0.070264 2.250072 4.914896 16.428575 0.126500 0.000000 8.431840 0.439161 0.259724 0.000005 0.363854 1.073212 2.089607 0.764836 2.760610 14.538972 7.106186 6.363812 1.552054 2.755598 0.621227 0.299985 1.747895 1.813073 31.406138 0.517644 6.387466 107.571819 0.548386 4.380497 0.165260 6.713281 0.468533 6.358986 0.011086 360.606031 0.023441 80.973077 0.120690 1.027045 392.383503 0.974349 284.017474 2.167632 0.283216 9.964781 17.391333 0.180272 0.000140 0.927377 5.228212 22.181429 80.725606 0.110430 0.513335 0.801998 1.946078 0.000000 6.159581 76.279894 8.395088 0.393165 43.922548 55.506849 3.766952 -3602519.171929 9.560786
